normalized_phrase_id	canonical_phrase	sanitation_state	sanitation_reason_code	sanitation_rule	business_fit_state	ambiguity_state	raw_occurrence_count	all_raw_occurrence_ids	evidence_basis	notes
NP18548	знак зодиака дева относится к стихии	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0383""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18550	знак зодиака дева найти	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0385""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18551	знак зодиака дева мужчина дракон	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0386""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18552	может ли знак зодиака дева	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0387""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18553	дева знак зодиака женщина 2026	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	FULL_VOLUME_RULE_ONLY_CORRECTION::EXPLICIT_ASTROLOGY_INFORMATION_TASK	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	NO_MATERIAL_IN_SCOPE_COLLISION_AFTER_CORRECTED_GUARDS	1	"[""R041|results|0388""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18554	певцы знаки зодиака дева	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0389""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18556	тату на руке дева знак зодиака	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0391""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18557	известные девы по знаку зодиака	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0392""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18558	29 дева знак зодиака	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0393""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18559	лучший знак зодиака для женщины девы	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0394""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18560	знак зодиака дева к какой стихии относится	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0395""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18561	22 сентября знак зодиака дева	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0396""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18562	какой знак зодиака лучше подходит деве	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	FULL_VOLUME_RULE_ONLY_CORRECTION::EXPLICIT_ASTROLOGY_INFORMATION_TASK	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	NO_MATERIAL_IN_SCOPE_COLLISION_AFTER_CORRECTED_GUARDS	1	"[""R041|results|0397""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18563	знак зодиака дева петух	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0398""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18564	дева знак зодиака женщина в отношениях	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	FULL_VOLUME_RULE_ONLY_CORRECTION::EXPLICIT_ASTROLOGY_INFORMATION_TASK	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	NO_MATERIAL_IN_SCOPE_COLLISION_AFTER_CORRECTED_GUARDS	1	"[""R041|results|0399""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18565	8 дева знак зодиака	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0400""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18566	знак зодиака коза дева	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0401""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18567	знак зодиака дева описание характера	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0402""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18568	мужчина под знаком зодиака дева	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0403""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18569	демоны знаков зодиака дева	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0404""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18570	имя девочки знак зодиака дева	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0405""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18571	особенности знака зодиака дева	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0406""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18572	цвет знака зодиака дева мужчина	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0407""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18573	видео про знак зодиака дева	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0408""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18574	счастливое число знака зодиака дева	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0409""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18575	дева знак зодиака с кем совместимы	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0410""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18576	дева знак зодиака октябрь	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0411""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18577	знак зодиака дева картинки красивые	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0412""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18578	19 дева знак зодиака	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0413""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18579	знак зодиака дева какая собака	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0414""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18580	гороскоп для лучших знаков зодиака дева	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	FULL_VOLUME_RULE_ONLY_CORRECTION::EXPLICIT_ASTROLOGY_INFORMATION_TASK	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	NO_MATERIAL_IN_SCOPE_COLLISION_AFTER_CORRECTED_GUARDS	1	"[""R041|results|0415""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18581	гороскоп для самых лучших знаков зодиака дева	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	FULL_VOLUME_RULE_ONLY_CORRECTION::EXPLICIT_ASTROLOGY_INFORMATION_TASK	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	NO_MATERIAL_IN_SCOPE_COLLISION_AFTER_CORRECTED_GUARDS	1	"[""R041|results|0416""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18582	что обозначает знак зодиака дева	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0417""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18583	сила девы знак зодиака	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0418""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18584	кто идет после дев по знаку зодиака	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0419""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18585	знаки зодиака на телефон дева	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_UNSUPPORTED_PRODUCT_OR_LOCAL_ENTITY_CONTEXT	FULL_VOLUME_RULE_ONLY_CORRECTION::EXPLICIT_UNSUPPORTED_PRODUCT_OR_LOCAL_ENTITY_CONTEXT	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	NO_MATERIAL_IN_SCOPE_COLLISION_AFTER_CORRECTED_GUARDS	1	"[""R041|results|0420""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18586	дева знак зодиака слушать	HOLD_AMBIGUOUS	HOLD_GENERIC_MEDIA_ACTION_MAY_BE_INFORMATIONAL_PRODUCT_RESEARCH	FULL_VOLUME_RULE_ONLY_CORRECTION::GENERIC_MEDIA_ACTION_MAY_BE_INFORMATIONAL_PRODUCT_RESEARCH	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0421""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18587	знаки зодиака дева обезьяна	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0422""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18588	дева следующий знак зодиака	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0423""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18589	каких знаков зодиака любят девы	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0424""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18590	с каким знаком зодиака совместим дева мужчина	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0425""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18591	натальная карта знак зодиака дева	AUTO_EXCLUDED	EXCLUDE_EXPLICIT_ASTROLOGY_INFORMATION_TASK	FULL_VOLUME_RULE_ONLY_CORRECTION::EXPLICIT_ASTROLOGY_INFORMATION_TASK	HIGH_CONFIDENCE_OUTSIDE_FROZEN_CLIENT_SCOPE	NO_MATERIAL_IN_SCOPE_COLLISION_AFTER_CORRECTED_GUARDS	1	"[""R041|results|0426""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18592	знак зодиака дева год тигр	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0427""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
NP18593	люди под знаком зодиака дева	HOLD_AMBIGUOUS	HOLD_ZODIAC_OR_STONE_PRODUCT_COLLISION	FULL_VOLUME_RULE_ONLY_CORRECTION::ZODIAC_OR_STONE_PRODUCT_COLLISION	UNRESOLVED_WITH_CURRENT_ALLOWED_INPUTS	MATERIAL_PRESERVED_FOR_LATER_EVIDENCE	1	"[""R041|results|0428""]"	FROZEN_CLIENT_BRIEF_AND_OZON_CATALOG_PLUS_EXPLICIT_CURRENT_RAW_PHRASE_CONTEXT	Corrected Step03B current authority; HOLD is preserved uncertainty and AUTO_EXCLUDED retains full lineage.
