normalized_phrase_id	canonical_phrase	exact_normalized_key	raw_phrase_variants	raw_occurrence_count	all_raw_occurrence_ids	run_orders	seed_ids	seed_phrases	provider_request_ids	carrier_locators	channels	observed_count_values	exact_duplicate_count	implicit_duplicate_group_id	implicit_duplicate_state	canonicalization_reason	lineage_state	notes
NP20975	что означает знак зодиака лев мужчина	что означает знак зодиака лев мужчина	"[""что означает знак зодиака лев мужчина""]"	1	"[""R044|results|0932""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""10""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20976	19 августа знак зодиака мужчина лев характеристика	19 августа знак зодиака мужчина лев характеристика	"[""19 августа знак зодиака мужчина лев характеристика""]"	1	"[""R044|results|0933""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""10""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20977	все про знак зодиака лев девушка	все про знак зодиака лев девушка	"[""все про знак зодиака лев девушка""]"	1	"[""R044|results|0934""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20978	купить монету золотую лев знак зодиака	купить монету золотую лев знак зодиака	"[""купить монету золотую лев знак зодиака""]"	1	"[""R044|results|0935""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20979	футболист со знаком зодиака лев	футболист со знаком зодиака лев	"[""футболист со знаком зодиака лев""]"	1	"[""R044|results|0936""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20980	клип про знак зодиака лев	клип про знак зодиака лев	"[""клип про знак зодиака лев""]"	1	"[""R044|results|0937""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20981	самый подходящий знак зодиака для льва мужчины	самый подходящий знак зодиака для льва мужчины	"[""самый подходящий знак зодиака для льва мужчины""]"	1	"[""R044|results|0938""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20982	блогеры со знаком зодиака лев	блогеры со знаком зодиака лев	"[""блогеры со знаком зодиака лев""]"	1	"[""R044|results|0939""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20983	совместимы ли знаки зодиака лев и телец	совместимы ли знаки зодиака лев и телец	"[""совместимы ли знаки зодиака лев и телец""]"	2	"[""R044|results|0940"",""R048|results|0528""]"	"[""44"",""48""]"	"[""S065"",""S069""]"	"[""знак зодиака Лев"",""знак зодиака Телец""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15"",""wordstat-9d96a936-b280-4cfb-abb0-5f4a280acd13""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt"",""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__048__wordstat-9d96a936-b280-4cfb-abb0-5f4a280acd13.raw.txt""]"	"[""results""]"	"[""9""]"	1		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20984	марка польша знаки зодиака лев купить	марка польша знаки зодиака лев купить	"[""марка польша знаки зодиака лев купить""]"	1	"[""R044|results|0941""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20985	ранний лев знак зодиака	ранний лев знак зодиака	"[""ранний лев знак зодиака""]"	1	"[""R044|results|0942""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20986	песенка про знак зодиака лев	песенка про знак зодиака лев	"[""песенка про знак зодиака лев""]"	1	"[""R044|results|0944""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20987	лев знак зодиака декада 3	лев знак зодиака декада 3	"[""лев знак зодиака декада 3""]"	1	"[""R044|results|0945""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20988	с кого числа начинается знак зодиака лев	с кого числа начинается знак зодиака лев	"[""с кого числа начинается знак зодиака лев""]"	1	"[""R044|results|0946""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20989	знак зодиака лев вектор	знак зодиака лев вектор	"[""знак зодиака лев вектор""]"	1	"[""R044|results|0947""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20990	знак зодиака лев в гневе	знак зодиака лев в гневе	"[""знак зодиака лев в гневе""]"	1	"[""R044|results|0948""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20991	краткая характеристика льва знак зодиака	краткая характеристика льва знак зодиака	"[""краткая характеристика льва знак зодиака""]"	1	"[""R044|results|0949""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20992	знаки зодиака лев женщина напарница по работе	знаки зодиака лев женщина напарница по работе	"[""знаки зодиака лев женщина напарница по работе""]"	1	"[""R044|results|0950""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20993	поведение знака зодиака лев	поведение знака зодиака лев	"[""поведение знака зодиака лев""]"	1	"[""R044|results|0951""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20994	ладят ли знаки зодиака лев и скорпион	ладят ли знаки зодиака лев и скорпион	"[""ладят ли знаки зодиака лев и скорпион""]"	2	"[""R044|results|0952"",""R047|results|0731""]"	"[""44"",""47""]"	"[""S065"",""S068""]"	"[""знак зодиака Лев"",""знак зодиака Скорпион""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15"",""wordstat-0088ece9-d252-428d-927f-0acdf0a03a84""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt"",""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__047__wordstat-0088ece9-d252-428d-927f-0acdf0a03a84.raw.txt""]"	"[""results""]"	"[""9""]"	1		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20995	рисуем знак зодиака лев	рисуем знак зодиака лев	"[""рисуем знак зодиака лев""]"	1	"[""R044|results|0953""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20996	аниме персонажи львы по знаку зодиака	аниме персонажи львы по знаку зодиака	"[""аниме персонажи львы по знаку зодиака""]"	1	"[""R044|results|0954""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20997	лев лещенко знак зодиака	лев лещенко знак зодиака	"[""лев лещенко знак зодиака""]"	1	"[""R044|results|0955""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20998	лев умный знак зодиака	лев умный знак зодиака	"[""лев умный знак зодиака""]"	1	"[""R044|results|0956""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""9""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP20999	бусина знак зодиака лев	бусина знак зодиака лев	"[""бусина знак зодиака лев""]"	1	"[""R044|results|0957""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21000	июль гороскоп знак зодиака лев	июль гороскоп знак зодиака лев	"[""июль гороскоп знак зодиака лев""]"	1	"[""R044|results|0958""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21001	23 июля знак зодиака рак или лев	23 июля знак зодиака рак или лев	"[""23 июля знак зодиака рак или лев""]"	2	"[""R044|results|0959"",""R045|results|0876""]"	"[""44"",""45""]"	"[""S065"",""S066""]"	"[""знак зодиака Лев"",""знак зодиака Рак""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15"",""wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt"",""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__045__wordstat-22d64620-4342-4d7b-8ad0-9d4c3e54c34a.raw.txt""]"	"[""results""]"	"[""8""]"	1		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21002	лев знак зодиака огонь или земля	лев знак зодиака огонь или земля	"[""лев знак зодиака огонь или земля""]"	1	"[""R044|results|0961""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21003	какая цифра у знака зодиака лев	какая цифра у знака зодиака лев	"[""какая цифра у знака зодиака лев""]"	1	"[""R044|results|0962""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21004	5 фактов о знаке зодиака лев	5 фактов о знаке зодиака лев	"[""5 фактов о знаке зодиака лев""]"	1	"[""R044|results|0963""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21005	мужчина лев характеристика знака зодиака если влюблен	мужчина лев характеристика знака зодиака если влюблен	"[""мужчина лев характеристика знака зодиака если влюблен""]"	1	"[""R044|results|0964""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21006	раскраска знак зодиака лев	раскраска знак зодиака лев	"[""раскраска знак зодиака лев""]"	1	"[""R044|results|0965""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21007	самый опасный знак зодиака для льва	самый опасный знак зодиака для льва	"[""самый опасный знак зодиака для льва""]"	1	"[""R044|results|0966""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21008	знак зодиака лев какая стихия ему принадлежит	знак зодиака лев какая стихия ему принадлежит	"[""знак зодиака лев какая стихия ему принадлежит""]"	1	"[""R044|results|0967""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
NP21009	у какого блогера знак зодиака лев	у какого блогера знак зодиака лев	"[""у какого блогера знак зодиака лев""]"	1	"[""R044|results|0968""]"	"[""44""]"	"[""S065""]"	"[""знак зодиака Лев""]"	"[""wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15""]"	"[""STEP_03_WORDSTAT_RAW/RECOVERY_REQUERY__044__wordstat-dde33455-ff1a-4b90-9c01-f1ed89c5ff15.raw.txt""]"	"[""results""]"	"[""8""]"	0		NONE	NFC_OUTER_TRIM_INTERNAL_WHITESPACE_COLLAPSE_CASEFOLD_COMPARISON_FIRST_OBSERVED_VARIANT	COMPLETE_ALL_RAW_OCCURRENCES_RETAINED	Counts are observed values, not summed independent demand; punctuation, digits and hyphens are preserved.
